row_index,column,i,j,sent_i,sent_j,mi_bits_per_token
63,few_shot,2,3,"the extraction process, combining water and alkali extraction, yields a high-quality polysaccharide with enhanced anti-oxidation and anti-inflammatory activities.","by monitoring and adjusting traffic flow in real-time, our system reduces congestion and travel time while utilizing the bioactive properties of chrysanthemum polysaccharide to mitigate the effects of pollution and air quality degradation.",0.12023685483650849
63,few_shot,3,4,"by monitoring and adjusting traffic flow in real-time, our system reduces congestion and travel time while utilizing the bioactive properties of chrysanthemum polysaccharide to mitigate the effects of pollution and air quality degradation.",simulations demonstrate improved traffic efficiency and reduced environmental impact.,3.19662880487086
63,gen_abs,0,1,"a novel, interdisciplinary approach is proposed to develop a smart, adaptive traffic information system (sats) for mitigating the impacts of natural disasters on urban traffic infrastructure.",this system integrates advanced technologies from the fields of polysaccharide-based biomaterials and traffic management.,1.2595796090705034
63,gen_abs,1,2,this system integrates advanced technologies from the fields of polysaccharide-based biomaterials and traffic management.,"inspired by the biodegradable and self-healing properties of chrysanthemum polysaccharides, we design and fabricate a network of self-healing sensors and materials for early warning systems and infrastructure repair.",1.0186209083220532
63,gen_abs,2,3,"inspired by the biodegradable and self-healing properties of chrysanthemum polysaccharides, we design and fabricate a network of self-healing sensors and materials for early warning systems and infrastructure repair.","by leveraging the high yield and anti-oxidation activity of chrysanthemum polysaccharides, we develop a robust and efficient approach to create biodegradable, asphalt-based road materials that can withstand extreme weather conditions.",0.820744893510642
63,gen_abs,3,4,"by leveraging the high yield and anti-oxidation activity of chrysanthemum polysaccharides, we develop a robust and efficient approach to create biodegradable, asphalt-based road materials that can withstand extreme weather conditions.","the sats integrates with a big-data analytics platform, incorporating real-time data from gps navigation, environmental monitoring, and energy management systems to provide proactive traffic management and infrastructure maintenance strategies.",0.5859280371898045
63,gen_abs,4,5,"the sats integrates with a big-data analytics platform, incorporating real-time data from gps navigation, environmental monitoring, and energy management systems to provide proactive traffic management and infrastructure maintenance strategies.","this innovation is rooted in historical precedents, such as the 19th-century spanish colonial relations with japan and its asian colonies, which facilitated the exchange of knowledge and technologies.",0.0203111510668977
63,gen_abs,5,6,"this innovation is rooted in historical precedents, such as the 19th-century spanish colonial relations with japan and its asian colonies, which facilitated the exchange of knowledge and technologies.","by combining cutting-edge biomaterials and traffic management, the sats offers a paradigm shift in urban infrastructure resilience and sustainability.",0.5664186692412292
64,raw,0,1,we present a novel approach to optimizing the placement and configuration of internet protocol (ip) cameras in indoor environments.,"building upon the angular properties of the channel characterization presented in paper 1, we propose a camera configuration tool that leverages channel measurement data to predict and mitigate multipath effects.",0.9927863624400457
64,raw,1,2,"building upon the angular properties of the channel characterization presented in paper 1, we propose a camera configuration tool that leverages channel measurement data to predict and mitigate multipath effects.","by analyzing the spatial distribution of multipath components, our tool provides recommendations for optimal camera placement and orientation to minimize interference and ensure clear video feeds.",1.9010365446576372
64,raw,2,3,"by analyzing the spatial distribution of multipath components, our tool provides recommendations for optimal camera placement and orientation to minimize interference and ensure clear video feeds.","furthermore, we integrate the camera configuration tool with ip camera management software, enabling network administrators to remotely access and configure cameras, monitor live feeds, and export video data for further analysis.",1.2420614562536176
64,raw,3,4,"furthermore, we integrate the camera configuration tool with ip camera management software, enabling network administrators to remotely access and configure cameras, monitor live feeds, and export video data for further analysis.","our proposed system has the potential to improve the accuracy and reliability of video surveillance systems in indoor environments, with applications in smart buildings, public safety, and security monitoring.",0.4432250886710873
64,cot,0,1,"this paper presents a novel approach to monitoring and optimizing the performance of indoor wireless sensor networks, which are increasingly used for applications such as smart buildings and iot.","by integrating channel measurement techniques with camera configuration tools, we enable real-time monitoring of multipath propagation effects caused by the human body.",0.4695078213412434
64,cot,1,2,"by integrating channel measurement techniques with camera configuration tools, we enable real-time monitoring of multipath propagation effects caused by the human body.","the proposed system uses body-mounted and isolated uwb antennas to estimate multipath components, which are then used to optimize camera placement and configuration.",1.3404382842695581
64,cot,2,3,"the proposed system uses body-mounted and isolated uwb antennas to estimate multipath components, which are then used to optimize camera placement and configuration.","the camera configuration tool, introduced in paper 2, is adapted to retrieve and display camera feeds from strategically positioned ip cameras, providing a visual representation of the indoor environment.",0.9212649693216346
64,cot,3,4,"the camera configuration tool, introduced in paper 2, is adapted to retrieve and display camera feeds from strategically positioned ip cameras, providing a visual representation of the indoor environment.",this visual feedback is integrated with the channel measurement data to create a comprehensive monitoring system.,1.472942317626809
64,cot,4,5,this visual feedback is integrated with the channel measurement data to create a comprehensive monitoring system.,"the system is demonstrated in a smart office setting, where it reduces multipath-induced errors and improves overall network performance.",0.8597158182308526
64,cot,5,6,"the system is demonstrated in a smart office setting, where it reduces multipath-induced errors and improves overall network performance.",our approach has the potential to enhance the reliability and efficiency of iot applications in indoor environments.,1.8652908105890567
64,got,0,1,"we propose an innovative approach to optimizing the placement and configuration of internet protocol (ip) cameras in indoor environments, where human presence significantly affects the propagation of electromagnetic waves.","by leveraging the angular properties of the communication channel in the presence of the human body, as characterized through ultra-wideband (uwb) antenna measurements, we develop a data-driven method to predict and mitigate multipath effects on camera feeds.",1.2954121943777697
64,got,1,2,"by leveraging the angular properties of the communication channel in the presence of the human body, as characterized through ultra-wideband (uwb) antenna measurements, we develop a data-driven method to predict and mitigate multipath effects on camera feeds.","our camera configuration tool integrates with the uwb measurement data to provide a graphical user interface for configuring ip cameras, adjusting their field of view, and optimizing their placement to minimize the impact of multipath components.",1.2035621079620729
64,got,2,3,"our camera configuration tool integrates with the uwb measurement data to provide a graphical user interface for configuring ip cameras, adjusting their field of view, and optimizing their placement to minimize the impact of multipath components.",the tool also enables live feed requests and firmware updates for each camera.,2.3905481840686864
64,got,3,4,the tool also enables live feed requests and firmware updates for each camera.,"this integrated approach enables more accurate and robust surveillance and monitoring in complex indoor environments, with applications in various fields, including public safety, security, and smart buildings.",-0.3238526186378152
64,got,4,5,"this integrated approach enables more accurate and robust surveillance and monitoring in complex indoor environments, with applications in various fields, including public safety, security, and smart buildings.","our method demonstrates significant improvements in video quality and reduces the complexity of camera placement, leading to more efficient and effective surveillance systems.",0.9367547587542443
64,tot,0,1,this paper presents a novel approach to optimizing indoor wireless sensor networks using a combination of channel measurement and camera configuration techniques.,"by leveraging the angular properties of the channel in the presence of the human body, as characterized through a uwb antenna and body-mounted antenna measurement campaign, we can improve the accuracy of camera placement and orientation in indoor environments.",0.8567697554215727
64,tot,1,2,"by leveraging the angular properties of the channel in the presence of the human body, as characterized through a uwb antenna and body-mounted antenna measurement campaign, we can improve the accuracy of camera placement and orientation in indoor environments.",our method integrates a camera configuration tool with the channel measurement data to identify optimal camera positions and angles for capturing robust video feeds.,1.7688305572343315
64,tot,2,3,our method integrates a camera configuration tool with the channel measurement data to identify optimal camera positions and angles for capturing robust video feeds.,"the tool, which scans a network to discover and configure ip cameras, allows users to manage camera settings and transmission parameters, including image settings and firmware updates.",0.3943737606588082
64,tot,3,4,"the tool, which scans a network to discover and configure ip cameras, allows users to manage camera settings and transmission parameters, including image settings and firmware updates.","through experimental results, we demonstrate the effectiveness of our approach in enhancing video quality and reducing the impact of multipath components, paving the way for more reliable and efficient indoor surveillance systems.",-0.21538178487743495
64,tot,4,5,"through experimental results, we demonstrate the effectiveness of our approach in enhancing video quality and reducing the impact of multipath components, paving the way for more reliable and efficient indoor surveillance systems.","this work has potential applications in smart spaces, surveillance systems, and internet of things (iot) networks.",1.7240263249621561
64,one_shot,0,1,"we propose a novel framework for monitoring and managing the performance of internet protocol (ip) cameras in indoor environments, where human body presence significantly affects the wireless channel.","by leveraging the angular properties of the channel estimated through a channel measurement campaign, our framework integrates camera configuration and management tools to optimize ip camera placement and settings for robust video transmission.",2.105162237018752
64,one_shot,1,2,"by leveraging the angular properties of the channel estimated through a channel measurement campaign, our framework integrates camera configuration and management tools to optimize ip camera placement and settings for robust video transmission.","a software program scans the network to discover ip cameras, retrieves their metadata, and facilitates management through a graphical user interface.",1.5629597569149116
64,one_shot,2,3,"a software program scans the network to discover ip cameras, retrieves their metadata, and facilitates management through a graphical user interface.","the integrated system enables users to configure cameras to adapt to changing wireless channel conditions, ensuring reliable video feed and high-quality images in the presence of the human body.",0.38776653117796084
64,one_shot,3,4,"the integrated system enables users to configure cameras to adapt to changing wireless channel conditions, ensuring reliable video feed and high-quality images in the presence of the human body.","this interdisciplinary approach has the potential to enhance surveillance and monitoring applications in various indoor settings, such as smart buildings and retail spaces.",0.5815417916621993
64,few_shot,0,1,we present a novel approach to optimize camera placement and configuration for wireless sensor networks in indoor environments with human presence.,"by leveraging the angular properties of the channel characterized through ultra-wideband (uwb) measurements, we develop a camera configuration tool that integrates with ip camera management software.",0.9912058418786165
64,few_shot,1,2,"by leveraging the angular properties of the channel characterized through ultra-wideband (uwb) measurements, we develop a camera configuration tool that integrates with ip camera management software.","our method scans the network to discover available cameras, retrieves device information, and facilitates remote configuration and management through a graphical user interface.",1.2695693933285206
64,few_shot,2,3,"our method scans the network to discover available cameras, retrieves device information, and facilitates remote configuration and management through a graphical user interface.","by accounting for multipath components and human body effects on signal propagation, we enable accurate camera calibration and optimal positioning for enhanced video quality and network performance.",0.5486439183092562
64,few_shot,3,4,"by accounting for multipath components and human body effects on signal propagation, we enable accurate camera calibration and optimal positioning for enhanced video quality and network performance.","experimental results demonstrate the effectiveness of our approach in real-world indoor settings, showcasing improved signal strength, reduced interference, and enhanced video transmission quality.",1.4522120448397586
64,gen_abs,0,1,"this paper presents a novel approach to monitoring and managing wireless sensor networks (wsns) in indoor environments, where devices are prone to multipath interference and human body occlusions.","building on the angular characterization of indoor channels and the estimation of multipath components using the sage algorithm, we integrate a camera configuration tool to facilitate the deployment and management of ip cameras for real-time monitoring and anomaly detection.",1.2425674292124562
64,gen_abs,1,2,"building on the angular characterization of indoor channels and the estimation of multipath components using the sage algorithm, we integrate a camera configuration tool to facilitate the deployment and management of ip cameras for real-time monitoring and anomaly detection.","our method leverages the insights from the intermediate idea on extreme shocks, recognizing that wsns are vulnerable to disruptions in event of extreme events, such as natural disasters or cyber-attacks.",0.34864151000257704
64,gen_abs,2,3,"our method leverages the insights from the intermediate idea on extreme shocks, recognizing that wsns are vulnerable to disruptions in event of extreme events, such as natural disasters or cyber-attacks.","by taking into account the interdependencies between stock and bond markets, we develop a novel risk assessment framework to evaluate the fragility of wsns in terms of their ability to maintain connectivity and data integrity.",1.0629267348720284
64,gen_abs,3,4,"by taking into account the interdependencies between stock and bond markets, we develop a novel risk assessment framework to evaluate the fragility of wsns in terms of their ability to maintain connectivity and data integrity.","our tool allows for real-time monitoring of network performance, camera settings, and firmware updates, enabling proactive measures to mitigate the effects of disruptions and ensure reliable operation of wsns in critical environments.",1.322990644339526
65,raw,0,1,"asthma exacerbation during pregnancy poses a significant risk to both mother and fetus, with approximately 3-8% of pregnant women affected.","despite advances in medical knowledge, healthcare providers often lack up-to-date information on triggering factors, treatment techniques, and neonatal complications.",1.0391391265005898
65,raw,1,2,"despite advances in medical knowledge, healthcare providers often lack up-to-date information on triggering factors, treatment techniques, and neonatal complications.",this study aims to integrate innovative smoking cessation technology with current asthma management practices to improve maternal and fetal outcomes.,0.7690169836800316
65,raw,2,3,this study aims to integrate innovative smoking cessation technology with current asthma management practices to improve maternal and fetal outcomes.,"a novel, low-cost, and user-friendly smoking cessation device, equipped with automatic cigarette ignition and control, was designed to facilitate smoking cessation.",1.8379785897708358
65,raw,3,4,"a novel, low-cost, and user-friendly smoking cessation device, equipped with automatic cigarette ignition and control, was designed to facilitate smoking cessation.","in a pilot study, 20 pregnant women with asthma were provided with the device and received education on asthma management and smoking cessation strategies.",1.6223250723050378
65,raw,4,5,"in a pilot study, 20 pregnant women with asthma were provided with the device and received education on asthma management and smoking cessation strategies.",results showed a significant reduction in asthma symptoms and improved smoking cessation rates compared to traditional methods.,1.3931850193238797
65,raw,5,6,results showed a significant reduction in asthma symptoms and improved smoking cessation rates compared to traditional methods.,the study demonstrates the potential of integrating innovative technology with evidence-based practices to improve health outcomes for pregnant women with asthma.,0.7059684878390277
65,raw,6,7,the study demonstrates the potential of integrating innovative technology with evidence-based practices to improve health outcomes for pregnant women with asthma.,these findings have significant implications for healthcare providers and policymakers seeking to address the complex needs of this vulnerable population.,0.944504812950075
65,cot,0,1,"title: integrating technology and healthcare to improve asthma management during pregnancy asthma is a leading chronic medical condition complicating pregnancy, affecting approximately 3-8% of pregnant women.","current management strategies focus on identifying risk factors, educating patients and healthcare teams, and improving communication skills to guarantee successful outcomes for mother and fetus.",0.831891777043664
65,cot,1,2,"current management strategies focus on identifying risk factors, educating patients and healthcare teams, and improving communication skills to guarantee successful outcomes for mother and fetus.","however, existing devices for asthma management, such as automatic cigarette lighters, can inadvertently exacerbate respiratory symptoms by promoting smoking behavior.",0.7391752420329204
65,cot,2,3,"however, existing devices for asthma management, such as automatic cigarette lighters, can inadvertently exacerbate respiratory symptoms by promoting smoking behavior.","this study proposes a novel, affordable, and user-friendly device that integrates asthma management and smoking cessation techniques.",1.9418272178066274
65,cot,3,4,"this study proposes a novel, affordable, and user-friendly device that integrates asthma management and smoking cessation techniques.","the device, designed in collaboration with healthcare professionals and engineers, combines a smart inhaler with a smoking cessation system, providing real-time monitoring and feedback to patients.",1.5244831103332808
65,cot,4,5,"the device, designed in collaboration with healthcare professionals and engineers, combines a smart inhaler with a smoking cessation system, providing real-time monitoring and feedback to patients.",the device's automatic cigarette control function and ignition system can be programmed to discourage smoking behavior while promoting adherence to asthma treatment plans.,1.2130988899177173
65,cot,5,6,the device's automatic cigarette control function and ignition system can be programmed to discourage smoking behavior while promoting adherence to asthma treatment plans.,"preliminary results suggest that this integrated device can improve asthma control, reduce smoking rates, and enhance maternal and fetal outcomes.",2.3006022895633427
65,cot,6,7,"preliminary results suggest that this integrated device can improve asthma control, reduce smoking rates, and enhance maternal and fetal outcomes.","keywords: asthma management, smoking cessation, pregnancy, healthcare technology.",4.172301173723548
65,got,0,1,asthma exacerbations during pregnancy pose significant risks to both maternal and fetal health.,this study integrates insights from two seemingly disparate fields: asthma management in pregnancy and cigarette smoking.,0.8555927061590677
65,got,1,2,this study integrates insights from two seemingly disparate fields: asthma management in pregnancy and cigarette smoking.,"a novel approach to addressing asthma exacerbations in pregnancy is proposed, leveraging a low-cost, automatic cigarette ignition device designed to reduce smoking initiation and cessation difficulties.",1.7877421134885076
65,got,2,3,"a novel approach to addressing asthma exacerbations in pregnancy is proposed, leveraging a low-cost, automatic cigarette ignition device designed to reduce smoking initiation and cessation difficulties.","this device, previously developed for smokers, is repurposed to support pregnant smokers attempting to quit.",2.041504578628392
65,got,3,4,"this device, previously developed for smokers, is repurposed to support pregnant smokers attempting to quit.","by providing a convenient, user-friendly mechanism for smoking cessation, this technology can help mitigate the risks associated with smoking during pregnancy.",1.1305444657811554
65,got,4,5,"by providing a convenient, user-friendly mechanism for smoking cessation, this technology can help mitigate the risks associated with smoking during pregnancy.",our research aims to explore the efficacy of this device in reducing asthma exacerbations in pregnant smokers.,1.3855747870232005
65,got,5,6,our research aims to explore the efficacy of this device in reducing asthma exacerbations in pregnant smokers.,"we hypothesize that the automatic cigarette ignition device will decrease the frequency and severity of asthma attacks in pregnant smokers, ultimately improving maternal and fetal outcomes.",1.7911231204218196
65,got,6,7,"we hypothesize that the automatic cigarette ignition device will decrease the frequency and severity of asthma attacks in pregnant smokers, ultimately improving maternal and fetal outcomes.","this interdisciplinary study combines expertise in asthma management, smoking cessation, and device design to provide a novel solution to a critical public health issue.",1.3265871455343692
65,tot,0,1,"asthma is a significant health concern during pregnancy, affecting approximately 3-8% of pregnant women, and exacerbations can lead to severe maternal and neonatal complications.","current management strategies focus on identifying risk factors, educating patients, and improving communication skills to guarantee successful outcomes.",0.2671881187968388
65,tot,1,2,"current management strategies focus on identifying risk factors, educating patients, and improving communication skills to guarantee successful outcomes.","however, a critical knowledge gap exists among healthcare providers regarding the triggers, treatment, and management techniques for asthma exacerbations during pregnancy.",1.1290385856902005
65,tot,2,3,"however, a critical knowledge gap exists among healthcare providers regarding the triggers, treatment, and management techniques for asthma exacerbations during pregnancy.","this study proposes a novel approach to address this gap by integrating a user-centered design for a portable, low-cost, and user-friendly device that assists asthma patients in managing their condition during pregnancy.",0.9694546800760444
65,tot,3,4,"this study proposes a novel approach to address this gap by integrating a user-centered design for a portable, low-cost, and user-friendly device that assists asthma patients in managing their condition during pregnancy.","the device, inspired by the utility model of an automatic cigarette lighter, incorporates a smartphone app that tracks patient symptoms, monitors medication adherence, and provides real-time alerts for potential exacerbations.",1.0592132854745986
65,tot,4,5,"the device, inspired by the utility model of an automatic cigarette lighter, incorporates a smartphone app that tracks patient symptoms, monitors medication adherence, and provides real-time alerts for potential exacerbations.","by leveraging the device's automatic ignition function, patients can more easily use their asthma inhalers and receive timely reminders to take their medication.",1.592376013483788
65,tot,5,6,"by leveraging the device's automatic ignition function, patients can more easily use their asthma inhalers and receive timely reminders to take their medication.","our research aims to evaluate the feasibility and effectiveness of this device in improving asthma management during pregnancy, leading to better maternal and neonatal outcomes.",0.7129251860664282
65,one_shot,0,1,asthma exacerbation during pregnancy poses significant risks to both maternal and newborn health.,current literature highlights the importance of effective management and education for healthcare providers to optimize outcomes.,0.5133977938414321
65,one_shot,1,2,current literature highlights the importance of effective management and education for healthcare providers to optimize outcomes.,"drawing from recent advancements in device design, we propose an innovative approach to asthma management during pregnancy: an automated, portable, and user-friendly inhaler device that incorporates a novel cigarette-free ignition system.",0.7173843522379991
65,one_shot,2,3,"drawing from recent advancements in device design, we propose an innovative approach to asthma management during pregnancy: an automated, portable, and user-friendly inhaler device that incorporates a novel cigarette-free ignition system.","this device, inspired by the utility model described in paper 2, simplifies asthma treatment and reduces environmental triggers.",1.4742143013125903
65,one_shot,3,4,"this device, inspired by the utility model described in paper 2, simplifies asthma treatment and reduces environmental triggers.","by integrating this device into existing asthma management strategies, as discussed in paper 1, healthcare providers can improve patient education and adherence to treatment plans.",1.5424012947960732
65,one_shot,4,5,"by integrating this device into existing asthma management strategies, as discussed in paper 1, healthcare providers can improve patient education and adherence to treatment plans.","our interdisciplinary research aims to evaluate the efficacy of this device in reducing asthma exacerbations during pregnancy and improving maternal-newborn outcomes, ultimately enhancing the quality of care for this vulnerable population.",0.8010917480659453
65,few_shot,0,1,asthma exacerbations during pregnancy pose significant health risks to both mother and fetus.,"current management strategies focus on identifying risk factors, educating patients and healthcare teams, and improving communication skills.",0.24395635835298887
65,few_shot,1,2,"current management strategies focus on identifying risk factors, educating patients and healthcare teams, and improving communication skills.","however, existing devices for managing asthma symptoms, such as inhalers and spacers, often lack user-friendly designs and automatic control functions.",1.0562448649207066
65,few_shot,2,3,"however, existing devices for managing asthma symptoms, such as inhalers and spacers, often lack user-friendly designs and automatic control functions.","we propose a novel, low-cost, and easy-to-use automatic cigarette case with ignition function, designed to help patients manage asthma symptoms while smoking.",0.9286550638292095
65,few_shot,3,4,"we propose a novel, low-cost, and easy-to-use automatic cigarette case with ignition function, designed to help patients manage asthma symptoms while smoking.","by integrating this device into asthma management protocols, healthcare teams can improve patient adherence to treatment plans and reduce the risk of exacerbations.",0.6856893255451904
65,few_shot,4,5,"by integrating this device into asthma management protocols, healthcare teams can improve patient adherence to treatment plans and reduce the risk of exacerbations.","our device's automatic control function and user-friendly design facilitate smoking cessation and symptom management, ultimately improving maternal and fetal outcomes.",0.8261981194041998
65,gen_abs,0,1,"this study investigates the efficacy of a novel, non-pharmacological approach to managing asthma exacerbations in pregnancy using a personalized, automated cigarette device that incorporates aloe and xylooligosaccharide soft capsules.","the device, inspired by the utility model disclosed in paper 2, utilizes a spring-loaded mechanism to dispense the soft capsules, which contain aloe vera and xylooligosaccharide, a prebiotic that promotes gut health and relieves constipation.",1.3145593668636277
65,gen_abs,1,2,"the device, inspired by the utility model disclosed in paper 2, utilizes a spring-loaded mechanism to dispense the soft capsules, which contain aloe vera and xylooligosaccharide, a prebiotic that promotes gut health and relieves constipation.","by promoting gut health, the soft capsules may help mitigate the inflammatory response associated with asthma exacerbations, as described in paper 1.",1.7803310370975276
65,gen_abs,2,3,"by promoting gut health, the soft capsules may help mitigate the inflammatory response associated with asthma exacerbations, as described in paper 1.","a prospective, randomized controlled trial was conducted to evaluate the safety and efficacy of this approach in pregnant women with asthma.",0.2880141859204197
65,gen_abs,3,4,"a prospective, randomized controlled trial was conducted to evaluate the safety and efficacy of this approach in pregnant women with asthma.",the results show that the intervention group experienced significant reductions in asthma symptoms and improved lung function compared to the control group.,0.8346806477100553
65,gen_abs,4,5,the results show that the intervention group experienced significant reductions in asthma symptoms and improved lung function compared to the control group.,"furthermore, the soft capsules were found to be safe and well-tolerated.",1.1364654844850601
65,gen_abs,5,6,"furthermore, the soft capsules were found to be safe and well-tolerated.","this study provides evidence for the potential of personalized, automated cigarette devices that incorporate aloe and xylooligosaccharide soft capsules as a novel, non-pharmacological approach to managing asthma exacerbations in pregnancy.",0.6250379238919123
66,raw,0,1,this paper proposes a novel methodology to integrate sustainable entrepreneurship and reproductive biology to develop eco-friendly technologies.,"building on the business-oriented technological system analysis (botsa) program, we integrate system analysis and evolutionary innovation theory with reproductive biology to optimize the development of sustainable innovations.",2.0155183440483238
66,raw,1,2,"building on the business-oriented technological system analysis (botsa) program, we integrate system analysis and evolutionary innovation theory with reproductive biology to optimize the development of sustainable innovations.","our approach combines the placement of students in companies with a curriculum that supports these internships from a scientific perspective, including reproductive biology.",1.0658841485362651
66,raw,2,3,"our approach combines the placement of students in companies with a curriculum that supports these internships from a scientific perspective, including reproductive biology.","we investigate the effects of quinestrol, a potential eco-friendly sterilant, on brandt's voles, and identify the optimum dose and duration of sterilization.",0.24872750105322491
66,raw,3,4,"we investigate the effects of quinestrol, a potential eco-friendly sterilant, on brandt's voles, and identify the optimum dose and duration of sterilization.",our results indicate that quinestrol can significantly reduce reproductive capacity at doses below 2.,2.516993268636041
66,raw,4,5,our results indicate that quinestrol can significantly reduce reproductive capacity at doses below 2.,0 mg/kg for males and 1.,3.1918681531123267
66,raw,5,6,0 mg/kg for males and 1.,0 mg/kg for females.,7.7117104058469055
66,raw,6,7,0 mg/kg for females.,"we propose a system-level analysis of the techno-economic aspects of quinestrol, including its environmental impact and potential for large-scale application.",-0.20359925346682392
66,raw,7,8,"we propose a system-level analysis of the techno-economic aspects of quinestrol, including its environmental impact and potential for large-scale application.",this approach enables students to identify critical techno-economic aspects of innovation success and advise entrepreneurs on sustainable development strategies.,0.7255150040401893
66,raw,8,9,this approach enables students to identify critical techno-economic aspects of innovation success and advise entrepreneurs on sustainable development strategies.,our methodology has the potential to accelerate the development of eco-friendly technologies and promote sustainable entrepreneurship in the field of renewable energy.,0.5298706361063737
66,cot,0,1,the integration of sustainable energy innovations with environmental responsibility is crucial for the long-term success of entrepreneurial ventures.,"building on the business oriented technological system analysis (botsa) program, which empowers engineering students to analyze the techno-economic aspects of sustainable energy innovations, this study investigates the impact of chemical sterilization agents on the reproductive capacity of rodents.",0.8904642524133125
66,cot,1,2,"building on the business oriented technological system analysis (botsa) program, which empowers engineering students to analyze the techno-economic aspects of sustainable energy innovations, this study investigates the impact of chemical sterilization agents on the reproductive capacity of rodents.","specifically, we explore the effects of quinestrol on the reproductive capacity of brandt's voles, aiming to determine the optimum dose and duration of sterilization.",0.90905316921447
66,cot,2,3,"specifically, we explore the effects of quinestrol on the reproductive capacity of brandt's voles, aiming to determine the optimum dose and duration of sterilization.","by combining the system analysis approach with the biological assessment, we aim to provide a more comprehensive understanding of the potential consequences of chemical sterilization on the environment.",0.8209557442405997
66,cot,3,4,"by combining the system analysis approach with the biological assessment, we aim to provide a more comprehensive understanding of the potential consequences of chemical sterilization on the environment.",this study has the potential to inform the development of sustainable energy innovations while minimizing their ecological footprint.,0.6669012528343338
66,cot,4,5,this study has the potential to inform the development of sustainable energy innovations while minimizing their ecological footprint.,"the findings of this research can be used to inform the design of closed-loop systems for sustainable energy production, where the byproducts of energy generation are utilized to maintain ecosystem balance and minimize waste.",0.7839168726201818
66,cot,5,6,"the findings of this research can be used to inform the design of closed-loop systems for sustainable energy production, where the byproducts of energy generation are utilized to maintain ecosystem balance and minimize waste.",the study's outcome can also serve as a case study for teaching sustainability in engineering education.,1.4776288448628205
66,got,0,1,the growing demand for sustainable entrepreneurship in the renewable energy sector requires innovative solutions that balance technological feasibility with economic viability.,"this challenge is particularly relevant to students of engineering, who must develop a holistic understanding of the system dynamics that drive successful innovations.",0.34572227648683174
66,got,1,2,"this challenge is particularly relevant to students of engineering, who must develop a holistic understanding of the system dynamics that drive successful innovations.","the business oriented technological system analysis (botsa) program, developed by eindhoven university of technology, addresses this need by integrating academic and industrial practices to foster sustainable entrepreneurship among engineering students.",0.36796720048003084
66,got,2,3,"the business oriented technological system analysis (botsa) program, developed by eindhoven university of technology, addresses this need by integrating academic and industrial practices to foster sustainable entrepreneurship among engineering students.","however, the success of innovative solutions also relies on the responsible development and deployment of novel technologies, such as those involving sterilization agents like quinestrol.",0.6978908066933033
66,got,3,4,"however, the success of innovative solutions also relies on the responsible development and deployment of novel technologies, such as those involving sterilization agents like quinestrol.","our study explores the application of quinestrol as a sterilization agent in the context of botsa, with a focus on identifying the optimal dose and duration for effective sterilization while minimizing potential ecological and social impacts.",1.2036150786185387
66,got,4,5,"our study explores the application of quinestrol as a sterilization agent in the context of botsa, with a focus on identifying the optimal dose and duration for effective sterilization while minimizing potential ecological and social impacts.",we integrate the botsa framework with the results of a quinestrol dose-response study on brandt's voles to inform the design of sustainable and responsible innovation practices in the renewable energy sector.,2.1683469431192393
66,got,5,6,we integrate the botsa framework with the results of a quinestrol dose-response study on brandt's voles to inform the design of sustainable and responsible innovation practices in the renewable energy sector.,our research aims to contribute to the development of a systematic approach for evaluating the techno-economic feasibility of innovative solutions and their potential environmental and social implications.,0.8390963022709579
66,tot,0,1,this paper proposes a novel approach to sustainable entrepreneurship in the renewable energy sector by integrating insights from system analysis and evolutionary innovation theory with reproductive biology.,"building on the business oriented technological system analysis (botsa) program, we investigate the potential of sterilization by quinestrol as a means to control population growth in rodents, thereby reducing the ecological footprint of renewable energy innovations.",1.6030520085187479
66,tot,1,2,"building on the business oriented technological system analysis (botsa) program, we investigate the potential of sterilization by quinestrol as a means to control population growth in rodents, thereby reducing the ecological footprint of renewable energy innovations.",our research combines theoretical models of entrepreneurship and innovation with experimental data on the anti-fertility effects of quinestrol on brandt's voles.,2.085543488104228
66,tot,2,3,our research combines theoretical models of entrepreneurship and innovation with experimental data on the anti-fertility effects of quinestrol on brandt's voles.,we demonstrate that the optimal dose of quinestrol for sterilization is below 2.,1.9442563007674136
66,tot,3,4,we demonstrate that the optimal dose of quinestrol for sterilization is below 2.,"0 mg/kg, reducing the total litter size of brandt's voles within 90 days.",1.430675861350765
66,tot,4,5,"0 mg/kg, reducing the total litter size of brandt's voles within 90 days.","our findings suggest that botsa can be adapted to incorporate reproductive biology, enabling students to develop sustainable solutions that minimize environmental impact.",-0.23075256231564759
66,tot,5,6,"our findings suggest that botsa can be adapted to incorporate reproductive biology, enabling students to develop sustainable solutions that minimize environmental impact.",this integrated approach not only promotes eco-friendly entrepreneurship but also provides a new perspective on the application of reproductive biology in innovation and development.,1.3947823941850934
66,tot,6,7,this integrated approach not only promotes eco-friendly entrepreneurship but also provides a new perspective on the application of reproductive biology in innovation and development.,the results of this study have implications for the design of sustainable energy innovations and the development of environmentally responsible entrepreneurship programs.,0.38709063936007
66,one_shot,0,1,the business-oriented technological system analysis (botsa) program's interdisciplinary approach to sustainable entrepreneurship among engineering students is extended to investigate the techno-economic feasibility of innovative renewable energy technologies.,"we hypothesize that by integrating system analysis and entrepreneurial mindset development, students can identify critical factors influencing innovation success, such as the optimal dose and duration of sterilization required for testing new energy technologies.",0.9704956910617171
